Date,Channel Name,Total Views,Total Subscribers
2025-11-24,Duniya News,5354963062,9380000
2025-11-24,Aaj News,595672316,1840000
2025-11-24,92 News,2225957893,6280000
2025-11-24,GNN News,1902634222,3790000
2025-11-24,Public News,1311081347,3540000
2025-11-24,24 News hd,4246861976,9330000
2025-11-24,Bol News,4138393771,8170000
2025-11-24,Hum News,590374820,1820000
2025-11-24,Neo news,764169617,2350000
2025-11-25,Geo Entertainment,1570162180,3910000
2025-11-25,Geo News,11606655480,20200000
2025-11-25,Samma Entertainment,94447516,178000
2025-11-25,Samma News,7631722816,13900000
2025-11-25,Dawn news,892265360,2300000
2025-11-25,Express News,1989972869,5390000
2025-11-25,ARY News,9604570269,15700000
2025-11-25,ARY Digital,69917489775,66200000
2025-11-25,Duniya News,5356537857,9380000
2025-11-25,Aaj News,595989866,1840000
2025-11-25,92 News,2226478865,6280000
2025-11-25,GNN News,1903123409,3790000
2025-11-25,Public News,1311466787,3540000
2025-11-25,24 News hd,4248710549,9330000
2025-11-25,Bol News,4138663794,8170000
2025-11-25,Hum News,590772317,1820000
2025-11-25,Neo news,764321919,2350000
2025-11-26,Geo Entertainment,1570695202,3910000
2025-11-26,Geo News,11610468427,20200000
2025-11-26,Samma Entertainment,94466491,178000
2025-11-26,Samma News,7633985467,13900000
2025-11-26,Dawn news,892627624,2300000
2025-11-26,Express News,1990722996,5390000
2025-11-26,ARY News,9606190152,15700000
2025-11-26,ARY Digital,69942515298,66200000
2025-11-26,Duniya News,5357957868,9380000
2025-11-26,Aaj News,596360605,1840000
2025-11-26,92 News,2227056128,6280000
2025-11-26,GNN News,1903660374,3790000
2025-11-26,Public News,1311786858,3550000
2025-11-26,24 News hd,4248498683,9330000
2025-11-26,Bol News,4138951655,8170000
2025-11-26,Hum News,591217337,1820000
2025-11-26,Neo news,764652076,2350000
2025-11-27,Geo Entertainment,1571188373,3910000
2025-11-27,Geo News,11614408816,20200000
2025-11-27,Samma Entertainment,94485678,178000
2025-11-27,Samma News,7636525984,13900000
2025-11-27,Dawn news,892942248,2300000
2025-11-27,Express News,1991499657,5390000
2025-11-27,ARY News,9607957650,15700000
2025-11-27,ARY Digital,69968506134,66200000
2025-11-27,Duniya News,5359283009,9380000
2025-11-27,Aaj News,596867811,1840000
2025-11-27,92 News,2227799507,6280000
2025-11-27,GNN News,1904235560,3790000
2025-11-27,Public News,1312393754,3550000
2025-11-27,24 News hd,4249404990,9330000
2025-11-27,Bol News,4139360332,8170000
2025-11-27,Hum News,591832582,1820000
2025-11-27,Neo news,764908135,2350000
2025-11-28,Geo Entertainment,1571670485,3910000
2025-11-28,Geo News,11618900121,20200000
2025-11-28,Samma Entertainment,94506875,178000
2025-11-28,Samma News,7639543075,13900000
2025-11-28,Dawn news,893278537,2300000
2025-11-28,Express News,1992375582,5390000
2025-11-28,ARY News,9610213640,15700000
2025-11-28,ARY Digital,70001286634,66200000
2025-11-28,Duniya News,5360948933,9380000
2025-11-28,Aaj News,597649291,1840000
2025-11-28,92 News,2228638168,6280000
2025-11-28,GNN News,1904871422,3790000
2025-11-28,Public News,1312896248,3550000
2025-11-28,24 News hd,4250151462,9330000
2025-11-28,Bol News,4138899913,8170000
2025-11-28,Hum News,592433774,1820000
2025-11-28,Neo news,765254743,2350000
2025-11-29,Geo Entertainment,1572039515,3910000
2025-11-29,Geo News,11622501747,20200000
2025-11-29,Samma Entertainment,94525373,178000
2025-11-29,Samma News,7641830161,13900000
2025-11-29,Dawn news,893562253,2300000
2025-11-29,Express News,1993070656,5390000
2025-11-29,ARY News,9612567534,15700000
2025-11-29,ARY Digital,70021553453,66300000
2025-11-29,Duniya News,5361989543,9380000
2025-11-29,Aaj News,598201892,1840000
2025-11-29,92 News,2229350873,6280000
2025-11-29,GNN News,1905385824,3800000
2025-11-29,Public News,1313491463,3550000
2025-11-29,24 News hd,4250924143,9330000
2025-11-29,Bol News,4139237209,8170000
2025-11-29,Hum News,592909686,1820000
2025-11-29,Neo news,765511920,2350000
2025-11-30,Geo Entertainment,1572707941,3910000
2025-11-30,Geo News,11626864737,20200000
2025-11-30,Samma Entertainment,94543640,178000
2025-11-30,Samma News,7644503718,13900000
2025-11-30,Dawn news,893885747,2300000
2025-11-30,Express News,1993891166,5390000
2025-11-30,ARY News,9615224642,15700000
2025-11-30,ARY Digital,70065984789,66300000
2025-11-30,Duniya News,5363592147,9380000
2025-11-30,Aaj News,598725463,1840000
2025-11-30,92 News,2230294001,6280000
2025-11-30,GNN News,1906268672,3800000
2025-11-30,Public News,1314037257,3550000
2025-11-30,24 News hd,4251605377,9330000
2025-11-30,Bol News,4139791055,8170000
2025-11-30,Hum News,593384592,1820000
2025-11-30,Neo news,765907234,2350000
2025-12-01,Geo Entertainment,1573203405,3910000
2025-12-01,Geo News,11630749746,20200000
2025-12-01,Samma Entertainment,94561718,179000
2025-12-01,Samma News,7646689113,13900000
2025-12-01,Dawn news,894157849,2300000
2025-12-01,Express News,1994685554,5390000
2025-12-01,ARY News,9617506522,15700000
2025-12-01,ARY Digital,70095193964,66300000
2025-12-01,Duniya News,5364852494,9390000
2025-12-01,Aaj News,599071033,1840000
2025-12-01,92 News,2231052044,6290000
2025-12-01,GNN News,1906825201,3800000
2025-12-01,Public News,1314531374,3550000
2025-12-01,24 News hd,4252381961,9330000
2025-12-01,Bol News,4140075139,8170000
2025-12-01,Hum News,593736230,1820000
2025-12-01,Neo news,766295895,2350000
2025-12-02,Geo Entertainment,1573839838,3910000
2025-12-02,Geo News,11634909393,20200000
2025-12-02,Samma Entertainment,94579532,179000
2025-12-02,Samma News,7649310039,13900000
2025-12-02,Dawn news,894463298,2300000
2025-12-02,Express News,1995559855,5390000
2025-12-02,ARY News,9620172838,15700000
2025-12-02,ARY Digital,70119808406,66300000
2025-12-02,Duniya News,5366164180,9390000
2025-12-02,Aaj News,599521796,1840000
2025-12-02,92 News,2231718554,6290000
2025-12-02,GNN News,1907360523,3800000
2025-12-02,Public News,1315007931,3550000
2025-12-02,24 News hd,4252724654,9330000
2025-12-02,Bol News,4140720242,8170000
2025-12-02,Hum News,594158505,1820000
2025-12-02,Neo news,766717027,2350000
2025-12-03,Geo Entertainment,1574578894,3910000
2025-12-03,Geo News,11639277134,20200000
2025-12-03,Samma Entertainment,94604697,179000
2025-12-03,Samma News,7651945506,13900000
2025-12-03,Dawn news,894722725,2300000
2025-12-03,Express News,1996863519,5390000
2025-12-03,ARY News,9622711043,15700000
2025-12-03,ARY Digital,70142113972,66300000
2025-12-03,Duniya News,5367347068,9390000
2025-12-03,Aaj News,600215821,1840000
2025-12-03,92 News,2232563374,6290000
2025-12-03,GNN News,1907960545,3800000
2025-12-03,Public News,1316001542,3550000
2025-12-03,24 News hd,4251220887,9330000
2025-12-03,Bol News,4140985366,8170000
2025-12-03,Hum News,594661553,1830000
2025-12-03,Neo news,767148148,2350000
2025-12-04,Geo Entertainment,1575172766,3910000
2025-12-04,Geo News,11643591537,20200000
2025-12-04,Samma Entertainment,94624365,179000
2025-12-04,Samma News,7654351125,13900000
2025-12-04,Dawn news,895001136,2300000
2025-12-04,Express News,1997761065,5390000
2025-12-04,ARY News,9624775245,15700000
2025-12-04,ARY Digital,70168107489,66300000
2025-12-04,Duniya News,5368403505,9390000
2025-12-04,Aaj News,600727500,1840000
2025-12-04,92 News,2233308655,6290000
2025-12-04,GNN News,1908607764,3800000
2025-12-04,Public News,1317159601,3550000
2025-12-04,24 News hd,4251899432,9330000
2025-12-04,Bol News,4141231275,8180000
2025-12-04,Hum News,595214190,1830000
2025-12-04,Neo news,767453875,2350000
2025-12-05,Geo Entertainment,1575761879,3910000
2025-12-05,Geo News,11647503282,20200000
2025-12-05,Samma Entertainment,94644211,179000
2025-12-05,Samma News,7656714133,14000000
2025-12-05,Dawn news,895251790,2300000
2025-12-05,Express News,1998520048,5390000
2025-12-05,ARY News,9626500654,15700000
2025-12-05,ARY Digital,70193085174,66300000
2025-12-05,Duniya News,5369305501,9390000
2025-12-05,Aaj News,601126424,1840000
2025-12-05,92 News,2233872923,6290000
2025-12-05,GNN News,1909140895,3800000
2025-12-05,Public News,1317994168,3550000
2025-12-05,24 News hd,4252639831,9330000
2025-12-05,Bol News,4141458686,8180000
2025-12-05,Hum News,595674114,1830000
2025-12-05,Neo news,767828965,2360000
2025-12-06,Geo Entertainment,1576156863,3910000
2025-12-06,Geo News,11651752196,20200000
2025-12-06,Samma Entertainment,94661892,179000
2025-12-06,Samma News,7659186613,14000000
2025-12-06,Dawn news,895559347,2300000
2025-12-06,Express News,1999690079,5400000
2025-12-06,ARY News,9628521309,15700000
2025-12-06,ARY Digital,70218625711,66300000
2025-12-06,Duniya News,5370387934,9390000
2025-12-06,Aaj News,601455845,1840000
2025-12-06,92 News,2234938862,6290000
2025-12-06,GNN News,1909698349,3800000
2025-12-06,Public News,1318628899,3550000
2025-12-06,24 News hd,4253383409,9340000
2025-12-06,Bol News,4141816182,8180000
2025-12-06,Hum News,596133871,1830000
2025-12-06,Neo news,768392430,2360000
2025-12-07,Geo Entertainment,1576597716,3910000
2025-12-07,Geo News,11656661534,20200000
2025-12-07,Samma Entertainment,94700838,179000
2025-12-07,Samma News,7662007125,14000000
2025-12-07,Dawn news,896023756,2300000
2025-12-07,Express News,2001142974,5400000
2025-12-07,ARY News,9630587506,15700000
2025-12-07,ARY Digital,70253760790,66400000
2025-12-07,Duniya News,5371765161,9390000
2025-12-07,Aaj News,601887340,1840000
2025-12-07,92 News,2236016180,6290000
2025-12-07,GNN News,1910342455,3800000
2025-12-07,Public News,1319198750,3550000
2025-12-07,24 News hd,4254450030,9340000
2025-12-07,Bol News,4142081177,8180000
2025-12-07,Hum News,596950975,1830000
2025-12-07,Neo news,768898130,2360000
2025-12-08,Geo Entertainment,1577085351,3910000
2025-12-08,Geo News,11662101812,20200000
2025-12-08,Samma Entertainment,94737641,179000
2025-12-08,Samma News,7665435643,14000000
2025-12-08,Dawn news,896338800,2300000
2025-12-08,Express News,2002754859,5400000
2025-12-08,ARY News,9632630304,15700000
2025-12-08,ARY Digital,70296507747,66400000
2025-12-08,Duniya News,5373111215,9390000
2025-12-08,Aaj News,602291079,1840000
2025-12-08,92 News,2237389065,6290000
2025-12-08,GNN News,1911036621,3800000
2025-12-08,Public News,1320128450,3560000
2025-12-08,24 News hd,4255395733,9340000
2025-12-08,Bol News,4142389949,8180000
2025-12-08,Hum News,597831559,1830000
2025-12-08,Neo news,769293145,2360000
2025-12-09,Geo Entertainment,1577593313,3920000
2025-12-09,Geo News,11668308697,20300000
2025-12-09,Samma Entertainment,94779572,179000
2025-12-09,Samma News,7668963767,14000000
2025-12-09,Dawn news,896843559,2300000
2025-12-09,Express News,2004069552,5400000
2025-12-09,ARY News,9635152087,15700000
2025-12-09,ARY Digital,70327200237,66400000
2025-12-09,Duniya News,5374833913,9390000
2025-12-09,Aaj News,602984991,1840000
2025-12-09,92 News,2238662789,6290000
2025-12-09,GNN News,1911708436,3800000
2025-12-09,Public News,1320885390,3560000
2025-12-09,24 News hd,4256570813,9340000
2025-12-09,Bol News,4142700500,8180000
2025-12-09,Hum News,598757564,1830000
2025-12-09,Neo news,769571913,2360000
2025-12-10,Geo Entertainment,1578197172,3920000
2025-12-10,Geo News,11672476592,20300000
2025-12-10,Samma Entertainment,94802015,179000
2025-12-10,Samma News,7672797035,14000000
2025-12-10,Dawn news,897205393,2300000
2025-12-10,Express News,2004968253,5400000
2025-12-10,ARY News,9637122799,15700000
2025-12-10,ARY Digital,70346925081,66400000
2025-12-10,Duniya News,5376170418,9390000
2025-12-10,Aaj News,603465898,1850000
2025-12-10,92 News,2239575640,6290000
2025-12-10,GNN News,1912291263,3800000
2025-12-10,Public News,1321812494,3560000
2025-12-10,24 News hd,4257331011,9340000
2025-12-10,Bol News,4142865522,8180000
2025-12-10,Hum News,599571748,1830000
2025-12-10,Neo news,770001741,2360000
2025-12-11,Geo Entertainment,1578565383,3920000
2025-12-11,Geo News,11676503135,20300000
2025-12-11,Samma Entertainment,94822288,179000
2025-12-11,Samma News,7675517700,14000000
2025-12-11,Dawn news,897531588,2300000
2025-12-11,Express News,2005719016,5400000
2025-12-11,ARY News,9638992507,15700000
2025-12-11,ARY Digital,70372224850,66400000
2025-12-11,Duniya News,5377701873,9390000
2025-12-11,Aaj News,603887242,1850000
2025-12-11,92 News,2240347868,6290000
2025-12-11,GNN News,1912826284,3800000
2025-12-11,Public News,1323153797,3560000
2025-12-11,24 News hd,4257990034,9340000
2025-12-11,Bol News,4143063202,8180000
2025-12-11,Hum News,600672634,1830000
2025-12-11,Neo news,770315808,2360000
2025-12-12,Geo Entertainment,1579410839,3920000
2025-12-12,Geo News,11681769140,20300000
2025-12-12,Samma Entertainment,94844914,179000
2025-12-12,Samma News,7678782089,14000000
2025-12-12,Dawn news,898004361,2310000
2025-12-12,Express News,2006747676,5400000
2025-12-12,ARY News,9641232555,15700000
2025-12-12,ARY Digital,70400848099,66400000
2025-12-12,Duniya News,5379685830,9390000
2025-12-12,Aaj News,604424249,1850000
2025-12-12,92 News,2241325930,6290000
2025-12-12,GNN News,1912623301,3800000
2025-12-12,Public News,1324352495,3560000
2025-12-12,24 News hd,4258859614,9340000
2025-12-12,Bol News,4143328176,8180000
2025-12-12,Hum News,601827284,1830000
2025-12-12,Neo news,770589379,2360000
2025-12-13,Geo Entertainment,1579820520,3920000
2025-12-13,Geo News,11685904659,20300000
2025-12-13,Samma Entertainment,94864197,179000
2025-12-13,Samma News,7681345671,14000000
2025-12-13,Dawn news,898291478,2310000
2025-12-13,Express News,2007534716,5400000
2025-12-13,ARY News,9642812338,15700000
2025-12-13,ARY Digital,70428009830,66400000
2025-12-13,Duniya News,5381099791,9400000
2025-12-13,Aaj News,604720412,1850000
2025-12-13,92 News,2242003332,6290000
2025-12-13,GNN News,1913157284,3800000
2025-12-13,Public News,1325153824,3560000
2025-12-13,24 News hd,4259555128,9340000
2025-12-13,Bol News,4143556395,8180000
2025-12-13,Hum News,602562632,1830000
2025-12-13,Neo news,770836216,2360000
2025-12-14,Geo Entertainment,1580633315,3920000
2025-12-14,Geo News,11691040267,20300000
2025-12-14,Samma Entertainment,94881384,179000
2025-12-14,Samma News,7684109097,14000000
2025-12-14,Dawn news,898698739,2310000
2025-12-14,Express News,2008460893,5400000
2025-12-14,ARY News,9644855272,15700000
2025-12-14,ARY Digital,70465887378,66400000
2025-12-14,Duniya News,5383481892,9400000
2025-12-14,Aaj News,605105553,1850000
2025-12-14,92 News,2242778164,6300000
2025-12-14,GNN News,1913806555,3800000
2025-12-14,Public News,1326144039,3560000
2025-12-14,24 News hd,4260804515,9340000
2025-12-14,Bol News,4143939806,8180000
2025-12-14,Hum News,603196303,1830000
2025-12-14,Neo news,770979729,2360000
2025-12-15,Geo Entertainment,1581382790,3920000
2025-12-15,Geo News,11695759859,20300000
2025-12-15,Samma Entertainment,94900793,179000
2025-12-15,Samma News,7686717041,14000000
2025-12-15,Dawn news,899021111,2310000
2025-12-15,Express News,2009378008,5410000
2025-12-15,ARY News,9646700241,15700000
2025-12-15,ARY Digital,70506564898,66400000
2025-12-15,Duniya News,5385418015,9400000
2025-12-15,Aaj News,605465912,1850000
2025-12-15,92 News,2243309205,6300000
2025-12-15,GNN News,1914419150,3800000
2025-12-15,Public News,1327157575,3570000
2025-12-15,24 News hd,4261837886,9340000
2025-12-15,Bol News,4144263368,8180000
2025-12-15,Hum News,603767440,1840000
2025-12-15,Neo news,771123671,2360000
2025-12-16,Geo Entertainment,1581672910,3920000
2025-12-16,Geo News,11700244538,20300000
2025-12-16,Samma Entertainment,94921567,179000
2025-12-16,Samma News,7689306434,14000000
2025-12-16,Dawn news,899422043,2310000
2025-12-16,Express News,2010142515,5410000
2025-12-16,ARY News,9648553347,15700000
2025-12-16,ARY Digital,70530281277,66500000
2025-12-16,Duniya News,5386823674,9400000
2025-12-16,Aaj News,606085229,1850000
2025-12-16,92 News,2243806055,6300000
2025-12-16,GNN News,1914918262,3800000
2025-12-16,Public News,1327816704,3570000
2025-12-16,24 News hd,4262635879,9340000
2025-12-16,Bol News,4144608042,8180000
2025-12-16,Hum News,604210653,1840000
2025-12-16,Neo news,771288519,2360000
2025-12-17,Geo Entertainment,1581830644,3920000
2025-12-17,Geo News,11703160478,20300000
2025-12-17,Samma Entertainment,94940416,179000
2025-12-17,Samma News,7691257722,14000000
2025-12-17,Dawn news,899720626,2310000
2025-12-17,Express News,2010638744,5410000
2025-12-17,ARY News,9649823698,15700000
2025-12-17,ARY Digital,70554054642,66500000
2025-12-17,Duniya News,5387929458,9400000
2025-12-17,Aaj News,606399527,1850000
2025-12-17,92 News,2244157851,6300000
2025-12-17,GNN News,1915222068,3800000
2025-12-17,Public News,1328312561,3570000
2025-12-17,24 News hd,4263149086,9340000
2025-12-17,Bol News,4144817455,8180000
2025-12-17,Hum News,604637270,1840000
2025-12-17,Neo news,771422854,2360000
2025-12-18,Geo Entertainment,1582099390,3920000
2025-12-18,Geo News,11708004595,20300000
2025-12-18,Samma Entertainment,94958291,179000
2025-12-18,Samma News,7694420597,14000000
2025-12-18,Dawn news,900099000,2310000
2025-12-18,Express News,2011531627,5410000
2025-12-18,ARY News,9652256317,15700000
2025-12-18,ARY Digital,70579758500,66500000
2025-12-18,Duniya News,5389545086,9400000
2025-12-18,Aaj News,607246398,1850000
2025-12-18,92 News,2245024237,6300000
2025-12-18,GNN News,1914687412,3800000
2025-12-18,Public News,1329010119,3570000
2025-12-18,24 News hd,4263875441,9340000
2025-12-18,Bol News,4145546270,8180000
2025-12-18,Hum News,605109315,1840000
2025-12-18,Neo news,771605612,2360000
2025-12-19,Geo Entertainment,1582964937,3920000
2025-12-19,Geo News,11713220464,20300000
2025-12-19,Samma Entertainment,94978714,180000
2025-12-19,Samma News,7699007254,14000000
2025-12-19,Dawn news,900501978,2310000
2025-12-19,Express News,2012419548,5410000
2025-12-19,ARY News,9655217075,15700000
2025-12-19,ARY Digital,70619653847,66500000
2025-12-19,Duniya News,5391037881,9400000
2025-12-19,Aaj News,607892343,1850000
2025-12-19,92 News,2245761621,6300000
2025-12-19,GNN News,1915336460,3800000
2025-12-19,Public News,1329655065,3570000
2025-12-19,24 News hd,4264783627,9340000
2025-12-19,Bol News,4146398012,8180000
2025-12-19,Hum News,605877562,1840000
2025-12-19,Neo news,771919384,2360000
2025-12-20,Geo Entertainment,1583185710,3920000
2025-12-20,Geo News,11715820727,20300000
2025-12-20,Samma Entertainment,94994888,180000
2025-12-20,Samma News,7701307012,14000000
2025-12-20,Dawn news,900710559,2310000
